time,open,high,low,close,PVI High,PVI Low,10:30 High,10:30 Low,Buy Above,Major Resistance1,BuyTGT1,Sell Below,Major Support1,Sell TGT1,Major Resistance2,Buy TGT2,Major Support2,Sell TGT2,Major Resistance3,Buy TGT3,Major Support3,Sell TGT3,Major Resistance4,Buy TGT4,Major Support4,Sell TGT4,Major Resistance5,Buy TGT5,Major Support5,Sell TGT5,Conservative L,Conservative H,VWAP,20w SMA,21w EMA,VWAP Weekly,EMA,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,PW High,PW Low,PW Mid,PS Open,PS High,PS Low,PS Close,PS Mid,OMAR High,OMAR Low,OMAR Mid,RTH High,RTH Low,RTH Mid,ON High,ON Low,ON Mid,ON A U,ON A L,ON B U,ON B L,IB High,IB Low,IB Mid,IB A U,IB A L,IB B U,IB B L,IB C U,IB C L,IB D U,IB D L,Volume,Midday High,Midday Low,Midday High,Midday Low,Morning High,Morning Low,Morning High,Morning Low,Afternoon High,Afternoon Low,Afternoon High,Afternoon Low,Buy Above,R1,TGT1,Sell Below,S1,TGT1,R2,TGT2,S2,TGT2,R3,TGT3,S3,TGT3,R4,TGT4,S4,TGT4,R5,TGT5,S5,TGT5,EMA High,EMA Low,EMA HL2,3 EMA Open
1780337700,7611.88,7615.63,7611.13,7615.63,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7587.447431490463,7614.318678920077,7600.356933528988,7574.537929451938,7613.266435567512,7561.628427413413,7626.175937606037,7548.718925374888,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5834,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7610.3516475682345,7605.183603633113,7607.767625600674,7613.019570657752
1780338000,7615.63,7616.38,7614.88,7615.88,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7587.598654449334,7615.099339460039,7600.637642906513,7574.559665992156,7613.676631363692,7561.520677534977,7626.71561982087,7548.481689077798,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7611.212840772772,7606.568803114097,7608.890821943435,7614.324785328876
1780338300,7615.88,7617.13,7615.63,7616.13,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7587.751076467724,7615.614669730019,7600.921619543009,7574.580533392438,7614.092162618294,7561.409990317153,7627.26270569358,7548.239447241867,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7612.058149233805,7607.863259812083,7609.960704522944,7615.1023926644375
1780338600,7616.13,7616.63,7613.38,7615.13,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7587.869138484455,7615.372334865009,7601.132680836903,7574.605596132007,7614.396223189351,7561.342053779559,7627.659765541799,7548.078511427111,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7612.711270771833,7608.651365553214,7610.681318162524,7615.616196332219
1780338900,7615.38,7616.63,7614.13,7614.88,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7587.9629614938485,7615.126167432505,7601.2999269698885,7574.625996017809,7614.636892445928,7561.289030541769,7627.973857921968,7547.952065065729,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7613.271089233,7609.434027617041,7611.35255842502,7615.49809816611
1780339200,7614.63,7616.88,7614.38,7616.63,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.092006987003,7615.878083716252,7601.532674571975,7574.65133940203,7614.973342156947,7561.210671817058,7628.4140097419195,7547.770004232086,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4955,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7613.786647913999,7610.140595100321,7611.9636215071605,7615.064049083056
1780339500,7616.63,7616.63,7613.38,7613.88,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.1877769447265,7614.879041858127,7601.698216715856,7574.677337173597,7615.208656486985,7561.166897402468,7628.719096258114,7547.6564576313385,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.192841069143,7610.603367228847,7612.398104148995,7615.847024541528
1780339800,7613.88,7614.63,7612.63,7614.13,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.295309499441,7614.504520929064,7601.878672529415,7574.711946469467,7615.462035559389,7561.128583439493,7629.045398589363,7547.545220409519,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.255292344979,7610.892886196154,7612.574089270567,7614.863512270764
1780340100,7614.13,7616.13,7613.38,7613.38,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.401891732832,7613.9422604645315,7602.058807853459,7574.744975612205,7615.715723974086,7561.088059491578,7629.3726400947135,7547.431143370951,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.523107724268,7611.248188168132,7612.8856479462,7614.496756135382
1780340400,7613.13,7614.63,7611.88,7614.38,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.565266790547,7614.161130232265,7602.327478773526,7574.803054807568,7616.089690756506,7561.040842824588,7629.851902739485,7547.278630841609,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.538378049372,7611.338447001256,7612.938412525315,7613.813378067691
1780340700,7614.63,7614.88,7612.13,7614.13,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.718435812869,7614.145565116132,7602.577489015281,7574.859382610457,7616.4365422176925,7561.000329408045,7630.295595420104,7547.141276205633,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.587181185176,7611.451526001077,7613.019353593127,7614.221689033846
1780341000,7614.13,7614.38,7612.38,7612.38,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.842242709136,7613.262782558066,7602.77395347214,7574.910531946132,7616.7056642351445,7560.978821183128,7630.6373749981485,7547.047110420124,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5636,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.557583873007,7611.58416514378,7613.070874508394,7614.1758445169235
1780341300,7612.38,7613.63,7611.88,7612.38,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7588.953773976609,7612.8213912790325,7602.947457622432,7574.960090330786,7616.941141268255,7560.966406684964,7630.934824914078,7546.972723039141,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.425071891149,7611.626427266097,7613.025749578624,7613.277922258461
1780341600,7612.38,7613.93,7612.13,7613.68,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.048310105402,7613.250695639516,7603.09639724556,7575.000222965245,7617.144484385718,7560.952135825087,7631.192571525876,7546.904048684929,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4347,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.35434733527,7611.698366228084,7613.026356781677,7612.828961129231
1780341900,7613.68,7614.98,7613.18,7614.23,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.170599428606,7613.7403478197575,7603.2928803624745,7575.048318494737,7617.415161296343,7560.926037560868,7631.537442230212,7546.8037566269995,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.443726287374,7611.910028195501,7613.176877241438,7613.254480564616
1780342200,7613.98,7614.23,7609.53,7609.78,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.343093480033,7611.760173909879,7603.543181346525,7575.1430056135405,7617.743269213017,7560.942917747048,7631.943357079509,7546.742829880556,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8867,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7614.413193960607,7611.570024167572,7612.99160906409,7613.617240282308
1780342500,7609.78,7610.53,7607.78,7609.28,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.573341723008,7610.520086954939,7603.849973641624,7575.296709804391,7618.126605560241,7561.020077885774,7632.403237478858,7546.743445967158,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13275,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7613.8584519662345,7611.028592143633,7612.443522054934,7611.698620141154
1780342800,7609.03,7609.03,7606.28,7607.53,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.714557198398,7609.02504347747,7604.023795494311,7575.405318902485,7618.333033790224,7561.096080606572,7632.642272086137,7546.786842310659,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7613.168673113915,7610.3502218374,7611.759447475658,7610.364310070577
1780343100,7607.28,7608.28,7603.53,7604.03,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7589.917229460673,7606.527521738735,7604.242098498289,7575.5923604230575,7618.566967535905,7561.267491385442,7632.891836573521,7546.942622347826,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15220,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7612.470291240499,7609.375904432057,7610.923097836278,7608.822155035288
1780343400,7604.28,7604.28,7599.28,7600.03,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7590.1277813793495,7603.278760869367,7604.400201248566,7575.855361510133,7618.672621117783,7561.582941640916,7632.945040987,7547.310521771699,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22235,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7611.3002496347135,7607.933632370335,7609.616941002524,7606.551077517644
1780343700,7599.28,7602.78,7599.03,7602.28,7577.93,7574.93,7578.33,7572.08,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7590.804850296772,7602.779380434684,7604.896530290338,7576.713170303206,7618.988210283904,7562.621490309641,7633.0798902774695,7548.529810316075,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76383,,,,,,,,,7621.13,7595.88,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7610.083071115469,7606.661684888858,7608.372378002164,7602.915538758822
1780344000,7602.28,7603.54,7601.29,7603.04,,,,,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7590.965326890163,7602.909690217342,7605.027685757577,7576.902968022749,7619.090044624992,7562.840609155334,7633.152403492406,7548.77825028792,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17448,,,,,,,,,,,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7609.148346670401,7605.894301333306,7607.521324001855,7602.59776937941
1780344300,7603.16,7604.04,7601.79,7602.54,,,,,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7591.007314315433,7602.724845108671,7605.062295097707,7576.95233353316,7619.11727587998,7562.897352750886,7633.172256662254,7548.8423719686125,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,,,,,,,,,,,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7608.418582860344,7605.307972571405,7606.8632777158755,7602.878884689705
1780344600,7602.79,7604.29,7602.04,7603.79,,,,,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7591.040948344798,7603.257422554336,7605.091570454102,7576.990326235495,7619.142192563406,7562.939704126191,7633.19281467271,7548.889082016887,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517,,,,,,,,,,,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7607.828785308866,7604.841119346918,7606.334952327893,7602.8344423448525
1780344900,7603.79,7603.79,7601.54,7602.29,,,,,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7591.067264035061,7602.773711277168,7605.112551398236,7577.0219766718865,7619.157838761411,7562.976689308712,7633.203126124586,7548.931401945537,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,,,,,,,,,,,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7607.251815979028,7604.3695308687875,7605.810673423908,7603.312221172426
1780345200,7602.29,7602.79,7601.29,7601.54,,,,,7586.7,7606.64,7636.05,7567.96,7550.38,7528.06,7665.5,7694.91,7501.25,7478.93,7724.36,7753.77,7452.12,7429.8,7783.22,7812.63,7402.99,7380.67,7842.08,7871.49,7353.86,7331.54,7378.32645586026,7785.479109441148,,,,7591.077052028128,7602.156855638585,7605.119740033763,7577.034364022492,7619.162428039399,7562.991676016856,7633.205116045035,7548.9489880112205,7596.83,7488.88,7542.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,,,,,,,,,,,,,7580.441308424824,7587.471390966068,7598.32955729985,7574.109883842744,7568.449339442051,7561.710487046641,7608.6109482659185,7619.469114599701,7552.969826488692,7546.230974093282,7629.750505565769,7640.608671899552,7537.490313535333,7530.751461139924,7650.89006286562,7661.748229199403,7522.010800581975,7515.271948186565,7672.029620165471,7682.887786499254,7506.531287628616,7499.792435233207,7606.614413696309,7603.9295978875325,7605.272005791921,7602.801110586213
